merchant_name,day,month,cashback
Pharmacosmetica,2022-08-27 00:00:00,2022-08-01 00:00:00,136.75
Pharmacosmetica,2022-08-28 00:00:00,2022-08-01 00:00:00,37.77
Pharmacosmetica,2022-08-29 00:00:00,2022-08-01 00:00:00,6.93
Pharmacosmetica,2022-08-30 00:00:00,2022-08-01 00:00:00,148.03
Pharmacosmetica,2022-08-31 00:00:00,2022-08-01 00:00:00,98.87
Pizza Maestrello,2022-08-08 00:00:00,2022-08-01 00:00:00,624.03
Pizza Maestrello,2022-08-09 00:00:00,2022-08-01 00:00:00,1031.93
Pizza Maestrello,2022-08-10 00:00:00,2022-08-01 00:00:00,700.19
Pizza Maestrello,2022-08-11 00:00:00,2022-08-01 00:00:00,671.18
Pizza Maestrello,2022-08-12 00:00:00,2022-08-01 00:00:00,809.35
Pizza Maestrello,2022-08-13 00:00:00,2022-08-01 00:00:00,631.50
Pizza Maestrello,2022-08-14 00:00:00,2022-08-01 00:00:00,451.06
Pizza Maestrello,2022-08-15 00:00:00,2022-08-01 00:00:00,486.96
Pizza Maestrello,2022-08-16 00:00:00,2022-08-01 00:00:00,264.64
Pizza Maestrello,2022-08-17 00:00:00,2022-08-01 00:00:00,219.16
Pizza Maestrello,2022-08-18 00:00:00,2022-08-01 00:00:00,618.33
Pizza Maestrello,2022-08-19 00:00:00,2022-08-01 00:00:00,612.59
Pizza Maestrello,2022-08-20 00:00:00,2022-08-01 00:00:00,713.52
Pizza Maestrello,2022-08-21 00:00:00,2022-08-01 00:00:00,680.00
Pizza Maestrello,2022-08-22 00:00:00,2022-08-01 00:00:00,599.05
Pizza Maestrello,2022-08-23 00:00:00,2022-08-01 00:00:00,229.17
Pizza Maestrello,2022-08-24 00:00:00,2022-08-01 00:00:00,830.35
Pizza Maestrello,2022-08-25 00:00:00,2022-08-01 00:00:00,512.06
Pizza Maestrello,2022-08-26 00:00:00,2022-08-01 00:00:00,734.72
Pizza Maestrello,2022-08-27 00:00:00,2022-08-01 00:00:00,939.75
Pizza Maestrello,2022-08-28 00:00:00,2022-08-01 00:00:00,420.06
Pizza Maestrello,2022-08-29 00:00:00,2022-08-01 00:00:00,577.00
Pizza Maestrello,2022-08-30 00:00:00,2022-08-01 00:00:00,623.67
Pizza Maestrello,2022-08-31 00:00:00,2022-08-01 00:00:00,541.52
Skyeng,2022-08-01 00:00:00,2022-08-01 00:00:00,7750.98
Skyeng,2022-08-02 00:00:00,2022-08-01 00:00:00,8789.06
Skyeng,2022-08-03 00:00:00,2022-08-01 00:00:00,4882.81
Skyeng,2022-08-04 00:00:00,2022-08-01 00:00:00,12695.31
Skyeng,2022-08-05 00:00:00,2022-08-01 00:00:00,5859.38
Skyeng,2022-08-06 00:00:00,2022-08-01 00:00:00,2929.69
Skyeng,2022-08-07 00:00:00,2022-08-01 00:00:00,4882.81
Skyeng,2022-08-08 00:00:00,2022-08-01 00:00:00,7812.50
Skyeng,2022-08-09 00:00:00,2022-08-01 00:00:00,7812.50
Skyeng,2022-08-10 00:00:00,2022-08-01 00:00:00,7812.50
Skyeng,2022-08-11 00:00:00,2022-08-01 00:00:00,6835.94
Skyeng,2022-08-12 00:00:00,2022-08-01 00:00:00,8789.06
Skyeng,2022-08-13 00:00:00,2022-08-01 00:00:00,8789.06
Skyeng,2022-08-14 00:00:00,2022-08-01 00:00:00,6835.94
Skyeng,2022-08-15 00:00:00,2022-08-01 00:00:00,8789.06
Skyeng,2022-08-16 00:00:00,2022-08-01 00:00:00,8738.28
Skyeng,2022-08-17 00:00:00,2022-08-01 00:00:00,10731.25
Skyeng,2022-08-18 00:00:00,2022-08-01 00:00:00,6835.94
Skyeng,2022-08-19 00:00:00,2022-08-01 00:00:00,10681.15
Skyeng,2022-08-20 00:00:00,2022-08-01 00:00:00,5859.38
Skyeng,2022-08-21 00:00:00,2022-08-01 00:00:00,8777.25
Skyeng,2022-08-22 00:00:00,2022-08-01 00:00:00,16601.56
Skyeng,2022-08-23 00:00:00,2022-08-01 00:00:00,13671.88
Skyeng,2022-08-24 00:00:00,2022-08-01 00:00:00,10742.19
Skyeng,2022-08-25 00:00:00,2022-08-01 00:00:00,7812.50
Skyeng,2022-08-26 00:00:00,2022-08-01 00:00:00,14596.68
Skyeng,2022-08-27 00:00:00,2022-08-01 00:00:00,17578.13
Skyeng,2022-08-28 00:00:00,2022-08-01 00:00:00,5859.38
Skyeng,2022-08-29 00:00:00,2022-08-01 00:00:00,13671.88
Skyeng,2022-08-30 00:00:00,2022-08-01 00:00:00,7812.50
Skyeng,2022-08-31 00:00:00,2022-08-01 00:00:00,18554.69
SKYENG,2022-08-01 00:00:00,2022-08-01 00:00:00,1240.16
SKYENG,2022-08-02 00:00:00,2022-08-01 00:00:00,1406.25
SKYENG,2022-08-03 00:00:00,2022-08-01 00:00:00,781.25
SKYENG,2022-08-04 00:00:00,2022-08-01 00:00:00,2031.25
SKYENG,2022-08-05 00:00:00,2022-08-01 00:00:00,937.50
SKYENG,2022-08-06 00:00:00,2022-08-01 00:00:00,468.75
SKYENG,2022-08-07 00:00:00,2022-08-01 00:00:00,781.25
SKYENG,2022-08-08 00:00:00,2022-08-01 00:00:00,1250.00
SKYENG,2022-08-09 00:00:00,2022-08-01 00:00:00,1250.00
SKYENG,2022-08-10 00:00:00,2022-08-01 00:00:00,1250.00
SKYENG,2022-08-11 00:00:00,2022-08-01 00:00:00,1093.75
SKYENG,2022-08-12 00:00:00,2022-08-01 00:00:00,1406.25
SKYENG,2022-08-13 00:00:00,2022-08-01 00:00:00,1406.25
SKYENG,2022-08-14 00:00:00,2022-08-01 00:00:00,1093.75
SKYENG,2022-08-15 00:00:00,2022-08-01 00:00:00,1406.25
SKYENG,2022-08-16 00:00:00,2022-08-01 00:00:00,1398.13
SKYENG,2022-08-17 00:00:00,2022-08-01 00:00:00,1717.00
SKYENG,2022-08-18 00:00:00,2022-08-01 00:00:00,1093.75
SKYENG,2022-08-19 00:00:00,2022-08-01 00:00:00,1708.98
SKYENG,2022-08-20 00:00:00,2022-08-01 00:00:00,937.50
SKYENG,2022-08-21 00:00:00,2022-08-01 00:00:00,1404.36
SKYENG,2022-08-22 00:00:00,2022-08-01 00:00:00,2656.25
SKYENG,2022-08-23 00:00:00,2022-08-01 00:00:00,2187.50
SKYENG,2022-08-24 00:00:00,2022-08-01 00:00:00,1718.75
SKYENG,2022-08-25 00:00:00,2022-08-01 00:00:00,1250.00
SKYENG,2022-08-26 00:00:00,2022-08-01 00:00:00,2335.47
SKYENG,2022-08-27 00:00:00,2022-08-01 00:00:00,2812.50
SKYENG,2022-08-28 00:00:00,2022-08-01 00:00:00,937.50
SKYENG,2022-08-29 00:00:00,2022-08-01 00:00:00,2187.50
SKYENG,2022-08-30 00:00:00,2022-08-01 00:00:00,1250.00
SKYENG,2022-08-31 00:00:00,2022-08-01 00:00:00,2968.75
Soda,2022-08-27 00:00:00,2022-08-01 00:00:00,68.59
Soda,2022-08-29 00:00:00,2022-08-01 00:00:00,24.01
Soda,2022-08-31 00:00:00,2022-08-01 00:00:00,95.24
Softline Store,2022-08-31 00:00:00,2022-08-01 00:00:00,137.95
Tkano,2022-08-04 00:00:00,2022-08-01 00:00:00,136.47
Tkano,2022-08-05 00:00:00,2022-08-01 00:00:00,112.48
Tkano,2022-08-10 00:00:00,2022-08-01 00:00:00,247.60
Tkano,2022-08-13 00:00:00,2022-08-01 00:00:00,11.48
Tkano,2022-08-14 00:00:00,2022-08-01 00:00:00,24.42
Tkano,2022-08-17 00:00:00,2022-08-01 00:00:00,328.06
Tkano,2022-08-18 00:00:00,2022-08-01 00:00:00,186.06
Tkano,2022-08-19 00:00:00,2022-08-01 00:00:00,324.49
Tkano,2022-08-22 00:00:00,2022-08-01 00:00:00,89.44
Tkano,2022-08-24 00:00:00,2022-08-01 00:00:00,229.99
Tkano,2022-08-26 00:00:00,2022-08-01 00:00:00,126.71
Tkano,2022-08-28 00:00:00,2022-08-01 00:00:00,71.81
tutu Отели,2022-08-01 00:00:00,2022-08-01 00:00:00,24.18
tutu Отели,2022-08-02 00:00:00,2022-08-01 00:00:00,18.99
tutu Отели,2022-08-04 00:00:00,2022-08-01 00:00:00,14.27
tutu Отели,2022-08-06 00:00:00,2022-08-01 00:00:00,161.66
tutu Отели,2022-08-07 00:00:00,2022-08-01 00:00:00,1.44
Tvil.ru,2022-08-01 00:00:00,2022-08-01 00:00:00,726.02
Tvil.ru,2022-08-02 00:00:00,2022-08-01 00:00:00,616.65
Tvil.ru,2022-08-03 00:00:00,2022-08-01 00:00:00,1069.51
Tvil.ru,2022-08-04 00:00:00,2022-08-01 00:00:00,747.11
Tvil.ru,2022-08-05 00:00:00,2022-08-01 00:00:00,412.51
Tvil.ru,2022-08-06 00:00:00,2022-08-01 00:00:00,252.38
Tvil.ru,2022-08-07 00:00:00,2022-08-01 00:00:00,338.40
Tvil.ru,2022-08-08 00:00:00,2022-08-01 00:00:00,503.58
Tvil.ru,2022-08-09 00:00:00,2022-08-01 00:00:00,392.54
Tvil.ru,2022-08-10 00:00:00,2022-08-01 00:00:00,689.89
Tvil.ru,2022-08-11 00:00:00,2022-08-01 00:00:00,373.19
Tvil.ru,2022-08-12 00:00:00,2022-08-01 00:00:00,332.40
Tvil.ru,2022-08-13 00:00:00,2022-08-01 00:00:00,172.94
Tvil.ru,2022-08-14 00:00:00,2022-08-01 00:00:00,682.30
Tvil.ru,2022-08-15 00:00:00,2022-08-01 00:00:00,370.00
Tvil.ru,2022-08-16 00:00:00,2022-08-01 00:00:00,194.27
Tvil.ru,2022-08-17 00:00:00,2022-08-01 00:00:00,688.95
Tvil.ru,2022-08-18 00:00:00,2022-08-01 00:00:00,80.99
Tvil.ru,2022-08-19 00:00:00,2022-08-01 00:00:00,194.40
Tvil.ru,2022-08-20 00:00:00,2022-08-01 00:00:00,64.55
Tvil.ru,2022-08-21 00:00:00,2022-08-01 00:00:00,123.90
Tvil.ru,2022-08-22 00:00:00,2022-08-01 00:00:00,128.83
Tvil.ru,2022-08-23 00:00:00,2022-08-01 00:00:00,56.36
Tvil.ru,2022-08-24 00:00:00,2022-08-01 00:00:00,56.70
Tvil.ru,2022-08-25 00:00:00,2022-08-01 00:00:00,226.49
Tvil.ru,2022-08-26 00:00:00,2022-08-01 00:00:00,62.65
Tvil.ru,2022-08-27 00:00:00,2022-08-01 00:00:00,63.28
Tvil.ru,2022-08-28 00:00:00,2022-08-01 00:00:00,61.93
Tvil.ru,2022-08-29 00:00:00,2022-08-01 00:00:00,266.20
Tvil.ru,2022-08-30 00:00:00,2022-08-01 00:00:00,109.32
Tvil.ru,2022-08-31 00:00:00,2022-08-01 00:00:00,139.08
UBER,2022-08-01 00:00:00,2022-08-01 00:00:00,424.05
UBER,2022-08-02 00:00:00,2022-08-01 00:00:00,421.75
UBER,2022-08-03 00:00:00,2022-08-01 00:00:00,449.72
UBER,2022-08-04 00:00:00,2022-08-01 00:00:00,451.96
UBER,2022-08-05 00:00:00,2022-08-01 00:00:00,577.98
UBER,2022-08-06 00:00:00,2022-08-01 00:00:00,724.23
UBER,2022-08-07 00:00:00,2022-08-01 00:00:00,481.99
UBER,2022-08-08 00:00:00,2022-08-01 00:00:00,435.00
UBER,2022-08-09 00:00:00,2022-08-01 00:00:00,453.40
UBER,2022-08-10 00:00:00,2022-08-01 00:00:00,497.29
UBER,2022-08-11 00:00:00,2022-08-01 00:00:00,465.58
UBER,2022-08-12 00:00:00,2022-08-01 00:00:00,646.16
UBER,2022-08-13 00:00:00,2022-08-01 00:00:00,618.70
UBER,2022-08-14 00:00:00,2022-08-01 00:00:00,495.07
UBER,2022-08-15 00:00:00,2022-08-01 00:00:00,401.71
UBER,2022-08-16 00:00:00,2022-08-01 00:00:00,438.42
UBER,2022-08-17 00:00:00,2022-08-01 00:00:00,455.48
UBER,2022-08-18 00:00:00,2022-08-01 00:00:00,429.42
UBER,2022-08-19 00:00:00,2022-08-01 00:00:00,444.09
Uber Russia,2022-08-01 00:00:00,2022-08-01 00:00:00,1696.22
Uber Russia,2022-08-02 00:00:00,2022-08-01 00:00:00,1692.88
Uber Russia,2022-08-03 00:00:00,2022-08-01 00:00:00,1813.68
Uber Russia,2022-08-04 00:00:00,2022-08-01 00:00:00,1994.48
Uber Russia,2022-08-05 00:00:00,2022-08-01 00:00:00,2582.00
Uber Russia,2022-08-06 00:00:00,2022-08-01 00:00:00,3316.69
Uber Russia,2022-08-07 00:00:00,2022-08-01 00:00:00,2207.23
Uber Russia,2022-08-08 00:00:00,2022-08-01 00:00:00,1739.99
Uber Russia,2022-08-09 00:00:00,2022-08-01 00:00:00,1813.60
Uber Russia,2022-08-10 00:00:00,2022-08-01 00:00:00,1989.15
Uber Russia,2022-08-11 00:00:00,2022-08-01 00:00:00,1862.32
Uber Russia,2022-08-12 00:00:00,2022-08-01 00:00:00,2584.62
Uber Russia,2022-08-13 00:00:00,2022-08-01 00:00:00,2474.79
Uber Russia,2022-08-14 00:00:00,2022-08-01 00:00:00,1980.28
Uber Russia,2022-08-15 00:00:00,2022-08-01 00:00:00,1606.84
Uber Russia,2022-08-16 00:00:00,2022-08-01 00:00:00,1753.67
Uber Russia,2022-08-17 00:00:00,2022-08-01 00:00:00,1821.92
Uber Russia,2022-08-18 00:00:00,2022-08-01 00:00:00,1717.66
Uber Russia,2022-08-19 00:00:00,2022-08-01 00:00:00,1776.36
VK Музыка,2022-08-01 00:00:00,2022-08-01 00:00:00,148.59
VK Музыка,2022-08-02 00:00:00,2022-08-01 00:00:00,66.09
VK Музыка,2022-08-03 00:00:00,2022-08-01 00:00:00,99.14
VK Музыка,2022-08-04 00:00:00,2022-08-01 00:00:00,165.12
VK Музыка,2022-08-05 00:00:00,2022-08-01 00:00:00,99.02
VK Музыка,2022-08-06 00:00:00,2022-08-01 00:00:00,148.71
VK Музыка,2022-08-07 00:00:00,2022-08-01 00:00:00,148.71
VK Музыка,2022-08-08 00:00:00,2022-08-01 00:00:00,165.12
VK Музыка,2022-08-09 00:00:00,2022-08-01 00:00:00,131.95
VK Музыка,2022-08-10 00:00:00,2022-08-01 00:00:00,164.88
VK Музыка,2022-08-11 00:00:00,2022-08-01 00:00:00,115.55
VK Музыка,2022-08-12 00:00:00,2022-08-01 00:00:00,132.19
VK Музыка,2022-08-13 00:00:00,2022-08-01 00:00:00,214.45
VK Музыка,2022-08-14 00:00:00,2022-08-01 00:00:00,66.09
VK Музыка,2022-08-15 00:00:00,2022-08-01 00:00:00,148.71
VK Музыка,2022-08-16 00:00:00,2022-08-01 00:00:00,99.02
VK Музыка,2022-08-17 00:00:00,2022-08-01 00:00:00,115.55
VK Музыка,2022-08-18 00:00:00,2022-08-01 00:00:00,33.05
VK Музыка,2022-08-19 00:00:00,2022-08-01 00:00:00,49.45
VK Музыка,2022-08-20 00:00:00,2022-08-01 00:00:00,66.09
VK Музыка,2022-08-21 00:00:00,2022-08-01 00:00:00,115.66
VK Музыка,2022-08-22 00:00:00,2022-08-01 00:00:00,132.07
VK Музыка,2022-08-23 00:00:00,2022-08-01 00:00:00,148.71
VK Музыка,2022-08-24 00:00:00,2022-08-01 00:00:00,49.57
VK Музыка,2022-08-25 00:00:00,2022-08-01 00:00:00,181.64
VK Музыка,2022-08-26 00:00:00,2022-08-01 00:00:00,148.48
VK Музыка,2022-08-27 00:00:00,2022-08-01 00:00:00,98.91
VK Музыка,2022-08-28 00:00:00,2022-08-01 00:00:00,148.48
VK Музыка,2022-08-29 00:00:00,2022-08-01 00:00:00,198.16
VK Музыка,2022-08-30 00:00:00,2022-08-01 00:00:00,98.91
VK Музыка,2022-08-31 00:00:00,2022-08-01 00:00:00,148.71
Well Clinic,2022-08-02 00:00:00,2022-08-01 00:00:00,337.50
Well Clinic,2022-08-08 00:00:00,2022-08-01 00:00:00,708.75
Well Clinic,2022-08-09 00:00:00,2022-08-01 00:00:00,206.72
Well Clinic,2022-08-11 00:00:00,2022-08-01 00:00:00,253.13
Well Clinic,2022-08-15 00:00:00,2022-08-01 00:00:00,683.44
Well Clinic,2022-08-20 00:00:00,2022-08-01 00:00:00,223.59
Well Clinic,2022-08-21 00:00:00,2022-08-01 00:00:00,915.47
Well Clinic,2022-08-26 00:00:00,2022-08-01 00:00:00,189.84
Well Clinic,2022-08-28 00:00:00,2022-08-01 00:00:00,168.75
Well Clinic,2022-08-29 00:00:00,2022-08-01 00:00:00,734.06
World of watch,2022-08-05 00:00:00,2022-08-01 00:00:00,607.22
World of watch,2022-08-09 00:00:00,2022-08-01 00:00:00,202.22
World of watch,2022-08-17 00:00:00,2022-08-01 00:00:00,363.38
World of watch,2022-08-20 00:00:00,2022-08-01 00:00:00,141.47
Wow Food,2022-08-01 00:00:00,2022-08-01 00:00:00,506.25
Wow Food,2022-08-02 00:00:00,2022-08-01 00:00:00,295.31
Wow Food,2022-08-03 00:00:00,2022-08-01 00:00:00,84.38
Wow Food,2022-08-04 00:00:00,2022-08-01 00:00:00,196.88
Wow Food,2022-08-05 00:00:00,2022-08-01 00:00:00,126.56
Wow Food,2022-08-06 00:00:00,2022-08-01 00:00:00,168.75
Wow Food,2022-08-07 00:00:00,2022-08-01 00:00:00,225.00
Wow Food,2022-08-08 00:00:00,2022-08-01 00:00:00,154.69
Wow Food,2022-08-09 00:00:00,2022-08-01 00:00:00,70.31
Wow Food,2022-08-10 00:00:00,2022-08-01 00:00:00,196.88
Wow Food,2022-08-11 00:00:00,2022-08-01 00:00:00,182.81
Wow Food,2022-08-12 00:00:00,2022-08-01 00:00:00,168.75
Wow Food,2022-08-13 00:00:00,2022-08-01 00:00:00,182.81
Wow Food,2022-08-14 00:00:00,2022-08-01 00:00:00,210.94
Wow Food,2022-08-15 00:00:00,2022-08-01 00:00:00,182.81
Wow Food,2022-08-16 00:00:00,2022-08-01 00:00:00,70.31
Wow Food,2022-08-17 00:00:00,2022-08-01 00:00:00,210.94
Wow Food,2022-08-18 00:00:00,2022-08-01 00:00:00,84.38
Wow Food,2022-08-19 00:00:00,2022-08-01 00:00:00,70.31
Wow Food,2022-08-20 00:00:00,2022-08-01 00:00:00,84.38
Wow Food,2022-08-21 00:00:00,2022-08-01 00:00:00,112.50
Wow Food,2022-08-22 00:00:00,2022-08-01 00:00:00,140.63
Wow Food,2022-08-23 00:00:00,2022-08-01 00:00:00,140.63
Wow Food,2022-08-24 00:00:00,2022-08-01 00:00:00,210.94
Wow Food,2022-08-25 00:00:00,2022-08-01 00:00:00,154.69
Wow Food,2022-08-26 00:00:00,2022-08-01 00:00:00,210.94
Wow Food,2022-08-27 00:00:00,2022-08-01 00:00:00,154.69
Wow Food,2022-08-28 00:00:00,2022-08-01 00:00:00,168.75
Wow Food,2022-08-29 00:00:00,2022-08-01 00:00:00,182.81
Wow Food,2022-08-30 00:00:00,2022-08-01 00:00:00,225.00
Wow Food,2022-08-31 00:00:00,2022-08-01 00:00:00,126.56
Xcom-shop,2022-08-01 00:00:00,2022-08-01 00:00:00,403.66
Xcom-shop,2022-08-02 00:00:00,2022-08-01 00:00:00,94.16
Xcom-shop,2022-08-03 00:00:00,2022-08-01 00:00:00,646.13
Xcom-shop,2022-08-04 00:00:00,2022-08-01 00:00:00,4.38
Xcom-shop,2022-08-05 00:00:00,2022-08-01 00:00:00,199.39
Xcom-shop,2022-08-06 00:00:00,2022-08-01 00:00:00,8.18
Xcom-shop,2022-08-08 00:00:00,2022-08-01 00:00:00,26.00
Xcom-shop,2022-08-09 00:00:00,2022-08-01 00:00:00,54.73
Xcom-shop,2022-08-10 00:00:00,2022-08-01 00:00:00,380.31
Xcom-shop,2022-08-11 00:00:00,2022-08-01 00:00:00,857.48
Xcom-shop,2022-08-12 00:00:00,2022-08-01 00:00:00,26.70
Xcom-shop,2022-08-13 00:00:00,2022-08-01 00:00:00,6.58
Xcom-shop,2022-08-14 00:00:00,2022-08-01 00:00:00,183.86
Xcom-shop,2022-08-15 00:00:00,2022-08-01 00:00:00,66.13
Xcom-shop,2022-08-16 00:00:00,2022-08-01 00:00:00,30.98
Xcom-shop,2022-08-17 00:00:00,2022-08-01 00:00:00,287.60
Xcom-shop,2022-08-18 00:00:00,2022-08-01 00:00:00,224.26
Xcom-shop,2022-08-19 00:00:00,2022-08-01 00:00:00,147.67
Xcom-shop,2022-08-20 00:00:00,2022-08-01 00:00:00,103.95
Xcom-shop,2022-08-21 00:00:00,2022-08-01 00:00:00,10.62
Xcom-shop,2022-08-22 00:00:00,2022-08-01 00:00:00,3.99
Xcom-shop,2022-08-23 00:00:00,2022-08-01 00:00:00,332.57
Xcom-shop,2022-08-24 00:00:00,2022-08-01 00:00:00,829.13
Xcom-shop,2022-08-25 00:00:00,2022-08-01 00:00:00,415.27
Xcom-shop,2022-08-26 00:00:00,2022-08-01 00:00:00,125.74
Xcom-shop,2022-08-27 00:00:00,2022-08-01 00:00:00,85.28
Xcom-shop,2022-08-28 00:00:00,2022-08-01 00:00:00,38.22
Xcom-shop,2022-08-29 00:00:00,2022-08-01 00:00:00,582.46
Xcom-shop,2022-08-30 00:00:00,2022-08-01 00:00:00,210.97
Xcom-shop,2022-08-31 00:00:00,2022-08-01 00:00:00,50.66
Аленка,2022-08-09 00:00:00,2022-08-01 00:00:00,185.70
Аленка,2022-08-10 00:00:00,2022-08-01 00:00:00,282.26
Аленка,2022-08-11 00:00:00,2022-08-01 00:00:00,378.72
Аленка,2022-08-12 00:00:00,2022-08-01 00:00:00,183.58
Аленка,2022-08-13 00:00:00,2022-08-01 00:00:00,348.87
Аленка,2022-08-14 00:00:00,2022-08-01 00:00:00,476.61
Аленка,2022-08-15 00:00:00,2022-08-01 00:00:00,371.21
Аленка,2022-08-16 00:00:00,2022-08-01 00:00:00,551.65
Аленка,2022-08-17 00:00:00,2022-08-01 00:00:00,277.75
Аленка,2022-08-18 00:00:00,2022-08-01 00:00:00,389.93
Аленка,2022-08-19 00:00:00,2022-08-01 00:00:00,366.86
Аленка,2022-08-20 00:00:00,2022-08-01 00:00:00,570.62
Аленка,2022-08-21 00:00:00,2022-08-01 00:00:00,517.84
Аленка,2022-08-22 00:00:00,2022-08-01 00:00:00,329.21
Аленка,2022-08-23 00:00:00,2022-08-01 00:00:00,484.46
Аленка,2022-08-24 00:00:00,2022-08-01 00:00:00,382.77
Аленка,2022-08-25 00:00:00,2022-08-01 00:00:00,408.70
Аленка,2022-08-26 00:00:00,2022-08-01 00:00:00,352.50
Аленка,2022-08-27 00:00:00,2022-08-01 00:00:00,347.20
Аленка,2022-08-28 00:00:00,2022-08-01 00:00:00,321.18
Аленка,2022-08-29 00:00:00,2022-08-01 00:00:00,415.92
Аленка,2022-08-30 00:00:00,2022-08-01 00:00:00,379.77
Аленка,2022-08-31 00:00:00,2022-08-01 00:00:00,475.81
Бетховен,2022-08-01 00:00:00,2022-08-01 00:00:00,2397.68
Бетховен,2022-08-02 00:00:00,2022-08-01 00:00:00,1148.14
Бетховен,2022-08-03 00:00:00,2022-08-01 00:00:00,2127.79
Бетховен,2022-08-04 00:00:00,2022-08-01 00:00:00,1270.77
Бетховен,2022-08-05 00:00:00,2022-08-01 00:00:00,861.22
Бетховен,2022-08-06 00:00:00,2022-08-01 00:00:00,2417.98
Бетховен,2022-08-07 00:00:00,2022-08-01 00:00:00,2397.74
Бетховен,2022-08-08 00:00:00,2022-08-01 00:00:00,1196.88
Бетховен,2022-08-09 00:00:00,2022-08-01 00:00:00,3426.11
Бетховен,2022-08-10 00:00:00,2022-08-01 00:00:00,3067.79
Бетховен,2022-08-11 00:00:00,2022-08-01 00:00:00,1987.47
Бетховен,2022-08-12 00:00:00,2022-08-01 00:00:00,959.28
Бетховен,2022-08-13 00:00:00,2022-08-01 00:00:00,2351.86
Бетховен,2022-08-14 00:00:00,2022-08-01 00:00:00,1936.39
Бетховен,2022-08-15 00:00:00,2022-08-01 00:00:00,1465.48
Бетховен,2022-08-16 00:00:00,2022-08-01 00:00:00,2858.51
Бетховен,2022-08-17 00:00:00,2022-08-01 00:00:00,2720.18
Бетховен,2022-08-18 00:00:00,2022-08-01 00:00:00,2622.89
Бетховен,2022-08-19 00:00:00,2022-08-01 00:00:00,853.56
Бетховен,2022-08-20 00:00:00,2022-08-01 00:00:00,1162.71
Бетховен,2022-08-21 00:00:00,2022-08-01 00:00:00,1888.57
Бетховен,2022-08-22 00:00:00,2022-08-01 00:00:00,3132.08
Бетховен,2022-08-23 00:00:00,2022-08-01 00:00:00,600.75
Бетховен,2022-08-24 00:00:00,2022-08-01 00:00:00,2376.24
Бетховен,2022-08-25 00:00:00,2022-08-01 00:00:00,1303.34
Бетховен,2022-08-26 00:00:00,2022-08-01 00:00:00,1840.94
Бетховен,2022-08-27 00:00:00,2022-08-01 00:00:00,1253.84
Бетховен,2022-08-28 00:00:00,2022-08-01 00:00:00,2457.78
Бетховен,2022-08-29 00:00:00,2022-08-01 00:00:00,1311.34
Бетховен,2022-08-30 00:00:00,2022-08-01 00:00:00,2493.07
Библиотека ароматов,2022-08-18 00:00:00,2022-08-01 00:00:00,22.54
Библиотека ароматов,2022-08-19 00:00:00,2022-08-01 00:00:00,66.55
Библиотека ароматов,2022-08-20 00:00:00,2022-08-01 00:00:00,22.50
Библиотека ароматов,2022-08-21 00:00:00,2022-08-01 00:00:00,16.17
Библиотека ароматов,2022-08-22 00:00:00,2022-08-01 00:00:00,27.80
Библиотека ароматов,2022-08-23 00:00:00,2022-08-01 00:00:00,19.49
Библиотека ароматов,2022-08-24 00:00:00,2022-08-01 00:00:00,16.41
Библиотека ароматов,2022-08-25 00:00:00,2022-08-01 00:00:00,51.80
Библиотека ароматов,2022-08-26 00:00:00,2022-08-01 00:00:00,16.89
Библиотека ароматов,2022-08-27 00:00:00,2022-08-01 00:00:00,40.25
Библиотека ароматов,2022-08-28 00:00:00,2022-08-01 00:00:00,21.94
Библиотека ароматов,2022-08-29 00:00:00,2022-08-01 00:00:00,103.00
Библиотека ароматов,2022-08-30 00:00:00,2022-08-01 00:00:00,9.14
Библиотека ароматов,2022-08-31 00:00:00,2022-08-01 00:00:00,21.39
Бургер Кинг,2022-08-02 00:00:00,2022-08-01 00:00:00,29317.83
ВкусВилл,2022-08-01 00:00:00,2022-08-01 00:00:00,1504.53
ВкусВилл,2022-08-02 00:00:00,2022-08-01 00:00:00,1623.36
ВкусВилл,2022-08-03 00:00:00,2022-08-01 00:00:00,1477.71
ВкусВилл,2022-08-04 00:00:00,2022-08-01 00:00:00,1464.77
ВкусВилл,2022-08-05 00:00:00,2022-08-01 00:00:00,1492.86
ВкусВилл,2022-08-06 00:00:00,2022-08-01 00:00:00,1515.74
ВкусВилл,2022-08-07 00:00:00,2022-08-01 00:00:00,1653.23
ВкусВилл,2022-08-08 00:00:00,2022-08-01 00:00:00,1599.36
Горздрав,2022-08-26 00:00:00,2022-08-01 00:00:00,11.72
Горздрав,2022-08-27 00:00:00,2022-08-01 00:00:00,11.64
Горздрав,2022-08-29 00:00:00,2022-08-01 00:00:00,8.14
Горздрав,2022-08-31 00:00:00,2022-08-01 00:00:00,0.23
Деловые Линии,2022-08-25 00:00:00,2022-08-01 00:00:00,884.03
Дентал Бутик,2022-08-07 00:00:00,2022-08-01 00:00:00,15.82
Дивайн Лайт,2022-08-02 00:00:00,2022-08-01 00:00:00,162.79
Дивайн Лайт,2022-08-03 00:00:00,2022-08-01 00:00:00,298.05
Дивайн Лайт,2022-08-08 00:00:00,2022-08-01 00:00:00,1200.07
Дивайн Лайт,2022-08-11 00:00:00,2022-08-01 00:00:00,220.70
Дивайн Лайт,2022-08-12 00:00:00,2022-08-01 00:00:00,475.74
Дивайн Лайт,2022-08-13 00:00:00,2022-08-01 00:00:00,5.20
Дикси,2022-08-01 00:00:00,2022-08-01 00:00:00,1137.05
